time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
62.4,1,10,8,5829.76,7079.84,4.9,32,0.64
62.4,2,9,5,6786.24,2230.8,5.33333,32,0.64
62.4,3,11,6,7575.04,2382,5.72727,32,0.64
62.9,1,9,7,5863.2,6448.8,5.22222,32,0.64
62.9,2,9,5,6925.76,2418.64,5.33333,32,0.64
62.9,3,12,5,7194.4,2498.96,5.72727,32,0.64
63.4,1,9,7,6256.16,4410.48,5.22222,32,0.64
63.4,2,9,5,6870.64,2740,5.33333,32,0.64
63.4,3,12,6,7322.96,5027.12,5.5,32,0.64
63.9,1,9,7,6284.32,4498.08,5.11111,32,0.64
63.9,2,9,5,6870.64,2746.88,5.22222,32,0.64
63.9,3,12,6,7288.24,5266,5.58333,32,0.64
64.4,1,9,7,6284.32,4510.4,5.11111,32,0.64
64.4,2,9,5,6870.64,2753.84,5.22222,32,0.64
64.4,3,12,6,7362.4,5773.44,5.58333,32,0.64
64.9,1,10,8,6001.6,3118.72,4.9,32,0.64
64.9,2,8,4,7301.04,2591.76,5.5,32,0.64
64.9,3,12,6,7407.84,5554.96,5.58333,32,0.64
65.4,1,10,8,5829.92,3114,4.8,32,0.64
65.4,2,8,4,7293.44,2439.84,5.5,32,0.64
65.4,3,12,6,7526.32,5645.44,5.58333,32,0.64
65.9,1,10,8,5816.24,3154.48,4.8,32,0.64
65.9,2,8,4,7253.68,2439.84,5.625,32,0.64
65.9,3,12,6,7391.68,5748.48,5.58333,32,0.64
66.4,1,10,8,5844.48,3172.88,4.9,32,0.64
66.4,2,8,4,7340.96,2439.92,5.625,32,0.64
66.4,3,12,6,7472.48,5856.96,5.58333,32,0.64
66.9,1,10,8,5829.76,3147.92,4.9,32,0.64
66.9,2,8,4,7333.28,2591.92,5.625,32,0.64
66.9,3,12,6,7533.84,5777.28,5.58333,32,0.64
67.4,1,10,8,5798.72,3253.2,4.9,32,0.64
67.4,2,8,4,7333.2,2591.84,5.625,32,0.64
67.4,3,12,6,7347.28,5917.12,5.58333,32,0.64
67.9,1,10,8,5844.32,3231.68,4.9,32,0.64
67.9,2,8,4,7293.44,2591.84,5.625,32,0.64
67.9,3,12,6,7527.52,5884.24,5.58333,32,0.64
68.4,1,11,8,5728.8,3255.76,4.9,32,0.64
68.4,2,8,4,7571.28,2591.76,5.75,32,0.64
68.4,3,11,5,7835.68,5937.28,6,32,0.64
68.9,1,11,9,5709.12,3696.32,4.63636,32,0.64
68.9,2,8,4,7512.32,2591.84,5.75,32,0.64
68.9,3,11,5,7930.08,3009.28,6,32,0.64
69.4,1,11,9,5782.88,3904.72,4.63636,32,0.64
69.4,2,8,4,7491.76,2591.84,5.875,32,0.64
69.4,3,11,5,7897.44,3083.12,6,32,0.64
69.9,1,11,9,5722.56,3984,4.81818,32,0.64
69.9,2,8,4,8047.92,2399.92,5.875,32,0.64
69.9,3,11,5,7963.52,3050.32,6.09091,32,0.64
70.4,1,11,9,5782.88,3971.44,4.81818,32,0.64
70.4,2,8,4,8166.64,2399.76,5.875,32,0.64
70.4,3,11,5,8129.12,3063.92,6,32,0.64
70.9,1,11,9,5782.88,3988.96,4.81818,32,0.64
70.9,2,8,4,8187.04,2399.84,5.875,32,0.64
70.9,3,11,5,8060.64,3211.6,6.09091,32,0.64
71.4,1,11,9,5782.88,3864.56,4.81818,32,0.64
71.4,2,8,4,7963.12,2551.76,5.875,32,0.64
71.4,3,11,5,8174.72,3127.04,6.09091,32,0.64
71.9,1,11,9,5782.8,3852.08,4.81818,32,0.64
71.9,2,8,4,7890.96,2551.68,5.875,32,0.64
71.9,3,11,5,8041.92,3196.96,6.18182,32,0.64
72.4,1,11,9,5782.72,3981.6,4.81818,32,0.64
72.4,2,8,4,8002.96,2477.2,5.875,32,0.64
72.4,3,11,5,8075.44,3298.32,6.18182,32,0.64
72.9,1,11,9,5750.56,4021.2,5,32,0.64
72.9,2,8,4,8002.96,2399.76,6,32,0.64
72.9,3,11,5,8174.72,3276.16,6.27273,32,0.64
73.4,1,11,9,5782.72,4013.92,5,32,0.64
73.4,2,8,4,8002.88,2399.84,6.125,32,0.64
73.4,3,11,5,8307.36,3208.72,6.27273,32,0.64
73.9,1,11,9,5932.8,3911.76,5,32,0.64
73.9,2,8,4,8152.72,2399.76,6.125,32,0.64
73.9,3,11,5,8307.36,3224.48,6.27273,32,0.64
74.4,1,11,8,5900.64,3874.56,5,32,0.64
74.4,2,8,4,8152.64,2399.84,6.125,32,0.64
74.4,3,11,5,8791.2,3196.56,6.36364,32,0.64
74.9,1,11,8,5932.88,3949.04,5,32,0.64
74.9,2,8,4,8120.56,2399.76,6.125,32,0.64
74.9,3,11,4,8818.08,3416.08,6.45455,32,0.64
75.4,1,11,8,6298.88,4001.28,5,32,0.64
75.4,2,8,4,8120.48,2399.84,6.25,32,0.64
