time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
95.4,3,0,0,0,32,14218.9,0
95.9,1,0,0,0,32,13590.7,0
95.9,2,0,0,0,32,16478.1,0
95.9,3,0,0,0,32,14270.6,0
96.4,1,0,0,0,32,13675.9,0
96.4,2,0,0,0,32,16322.6,0
96.4,3,0,0,0,32,14785.6,0
96.9,1,0,0,0,32,13756.4,0
96.9,2,0,0,0,32,16347.4,0
96.9,3,0,0,0,32,14479.5,0
97.4,1,0,0,0,32,13367.1,0
97.4,2,0,0,0,32,16591.6,0
97.4,3,0,0,0,32,14663.2,0
97.9,1,0,0,0,32,13492.1,0
97.9,2,0,0,0,32,16701.1,0
97.9,3,0,0,0,32,15337.1,0
98.4,1,0,0,0,32,13435.1,0
98.4,2,0,0,0,32,16661.2,0
98.4,3,0,0,0,32,15103.5,0
98.9,1,0,0,0,32,13197.5,0
98.9,2,0,0,0,32,17122.3,0
98.9,3,0,0,0,32,14876.7,0
99.4,1,0,0,0,32,13272.6,0
99.4,2,0,0,0,32,17031.1,0
99.4,3,0,0,0,32,15044.4,0
99.9,1,0,0,0,32,13243,0
99.9,2,0,0,0,32,17049.8,0
99.9,3,0,0,0,32,15277.2,0
100.4,1,0,0,0,32,13208.2,0
100.4,2,0,0,0,32,16878.6,0
100.4,3,0,0,0,32,15121.3,0
100.9,1,0,0,0,32,13171,0
100.9,2,0,0,0,32,16783.4,0
100.9,3,0,0,0,32,15135,0
101.4,1,0,0,0,32,13404.1,0
101.4,2,0,0,0,32,16958.1,0
101.4,3,0,0,0,32,15300.3,0
101.9,1,0,0,0,32,13647.1,0
101.9,2,0,0,0,32,16882.9,0
101.9,3,0,0,0,32,15509.2,0
102.4,1,0,0,0,32,13572,0
102.4,2,0,0,0,32,16638.6,0
102.4,3,0,0,0,32,15415.8,0
102.9,1,0,0,0,32,13644.5,0
102.9,2,0,0,0,32,16735.8,0
102.9,3,0,0,0,32,15385.5,0
103.4,1,0,0,0,32,13604.2,0
103.4,2,0,0,0,32,16744.4,0
103.4,3,0,0,0,32,15330.3,0
103.9,1,0,0,0,32,13494.7,0
103.9,2,0,0,0,32,16776.3,0
103.9,3,0,0,0,32,15189.5,0
104.4,1,0,0,0,32,13449.5,0
104.4,2,0,0,0,32,14318.1,0
104.4,3,0,0,0,32,14479.8,0
104.9,1,0,0,0,32,13455.6,0
104.9,2,0,0,0,32,12556,0
104.9,3,0,0,0,32,14544.5,0
105.4,1,0,0,0,32,13449.6,0
105.4,2,0,0,0,32,12808.7,0
105.4,3,0,0,0,32,14575.5,0
105.9,1,0,0,0,32,15340.1,0
105.9,2,0,0,0,32,14148.9,0
105.9,3,0,0,0,32,16528.6,0
106.4,1,0,0,0,32,13500.1,0
106.4,2,0,0,0,32,12542.7,0
106.4,3,0,0,0,32,14322.7,0
106.9,1,0,0,0,32,13454.4,0
106.9,2,0,0,0,32,12160.5,0
106.9,3,0,0,0,32,14713.4,0
107.4,1,0,0,0,32,13248.2,0
107.4,2,0,0,0,32,12301,0
107.4,3,0,0,0,32,14811.8,0
107.9,1,0,0,0,32,13239.3,0
107.9,2,0,0,0,32,12207.8,0
107.9,3,0,0,0,32,14918.5,0
108.4,1,0,0,0,32,13356.5,0
108.4,2,0,0,0,32,12174.6,0
108.4,3,0,0,0,32,15059.2,0
108.9,1,0,0,0,32,13374,0
108.9,2,0,0,0,32,12229.8,0
108.9,3,0,0,0,32,15208.6,0
109.4,1,0,0,0,32,11239.8,0
