time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
72.4,2,9,4,12989.8,4184.64,5.5,32,0.64
72.4,3,10,6,10266.7,6343.04,5.77778,32,0.64
72.9,1,11,4,9725.28,6122.16,6.5,32,0.64
72.9,2,9,4,13191.8,4218.16,5.5,32,0.64
72.9,3,10,6,10132.2,6188.24,5.77778,32,0.64
73.4,1,11,4,9866.4,6152,6.5,32,0.64
73.4,2,9,4,13224.8,4287.76,5.5,32,0.64
73.4,3,10,6,10504.2,6361.52,5.77778,32,0.64
73.9,1,11,5,9662.16,6271.6,6.5,32,0.64
73.9,2,9,4,13191.8,4287.6,5.5,32,0.64
73.9,3,10,6,10018.7,6339.44,5.77778,32,0.64
74.4,1,11,5,9756.4,6390.88,6.4,32,0.64
74.4,2,9,4,13308.4,4244.4,5.83333,32,0.64
74.4,3,10,6,10081.8,6316.72,5.77778,32,0.64
74.9,1,11,5,9756.4,6313.76,6.4,32,0.64
74.9,2,9,4,13191.8,4173.52,5.83333,32,0.64
74.9,3,10,6,10142.2,6250.32,5.88889,32,0.64
75.4,1,11,5,9783.28,6271.44,6.4,32,0.64
75.4,2,9,4,13019.9,4770.32,5.83333,32,0.64
75.4,3,10,6,10081.8,6358.24,6,32,0.64
75.9,1,11,5,9811.44,6497.6,6.5,32,0.64
75.9,2,9,4,13627.3,4737.52,6,32,0.64
75.9,3,10,6,10018.7,6372.32,6,32,0.64
76.4,1,11,5,9592.96,6200.96,6.90909,32,0.64
76.4,2,9,4,13170.4,4726.64,6,32,0.64
76.4,3,10,6,10223.1,6447.12,6,32,0.64
76.9,1,11,5,9781.44,6469.36,6.90909,32,0.64
76.9,2,9,4,13413.4,4595.2,6,32,0.64
76.9,3,10,6,10314.4,6622.8,6.11111,32,0.64
77.4,1,11,5,9433.68,6439.6,6.81818,32,0.64
77.4,2,9,4,13523.9,4604.88,6,32,0.64
77.4,3,10,6,10350.6,6568.8,6.11111,32,0.64
77.9,1,11,5,8938.96,8820.88,6.81818,32,0.64
77.9,2,8,3,14867.7,5321.28,6.8,32,0.64
77.9,3,11,7,9807.84,6791.68,5.8,32,0.64
78.4,1,11,5,8766.8,9212.32,6.81818,32,0.64
78.4,2,8,3,14825.4,5408.96,6.8,32,0.64
78.4,3,11,7,9748.64,6922.64,5.8,32,0.64
78.9,1,11,6,8781.52,9450.88,6.81818,32,0.64
78.9,2,8,3,15344.1,5233.2,6.8,32,0.64
78.9,3,11,7,9750,7158.8,5.8,32,0.64
79.4,1,11,6,8781.52,9374.56,6.81818,32,0.64
