time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
66.4,2,10,2,11214.1,6153.44,7.11111,34,0.64
66.4,3,6,0,11472.6,6412.48,7.4,34,0.64
66.9,1,14,6,8326.72,6848.4,5.92857,34,0.64
66.9,2,10,2,11837.9,6063.36,7.33333,34,0.64
66.9,3,6,0,12639.3,5999.76,7.6,34,0.64
67.4,1,14,6,8319.04,7261.84,6,34,0.64
67.4,2,10,2,11681.4,5365.12,7.33333,34,0.64
67.4,3,6,0,12611,6180.4,7.6,34,0.64
67.9,1,14,6,8276.88,6359.2,6.35714,35,0.64
67.9,2,10,2,11445.8,7205.84,7,34,0.64
67.9,3,6,0,11988.5,6143.68,7.4,34,0.64
68.4,1,14,6,8153.44,6372.24,5.92308,35,0.64
68.4,2,10,2,11739.3,6515.44,7.11111,34,0.64
68.4,3,6,0,11749.4,5893.6,7.4,34,0.64
68.9,1,13,5,8895.68,6199.12,6.25,35,0.64
68.9,2,10,2,11104,6277.76,7.11111,34,0.64
68.9,3,7,0,10267.9,5210.8,7.4,34,0.64
69.4,1,13,6,8938.08,4420.64,6.16667,35,0.64
69.4,2,10,2,11739.3,6187.6,7.11111,34,0.64
69.4,3,7,1,11135.9,6156.56,6.66667,34,0.64
69.9,1,13,6,9161.6,4382.16,6.16667,35,0.64
69.9,2,10,2,11592.6,6339.76,7.22222,34,0.64
69.9,3,7,1,11052.2,6198.88,6.5,34,0.64
70.4,1,13,6,8231.76,4966.72,5.58333,34,0.64
70.4,2,10,2,11806.7,6318.8,7.44444,34,0.64
70.4,3,7,1,11401,6218.16,6.83333,34,0.64
70.9,1,12,5,8524.32,6135.36,5.90909,34,0.64
70.9,2,11,2,10510,5346.96,7.44444,34,0.64
70.9,3,7,1,11787,5957.28,6.66667,34,0.64
71.4,1,12,5,8703.92,8638.4,5.90909,34,0.64
71.4,2,11,3,11078,5522.56,6.55556,34,0.64
71.4,3,7,1,11502.6,6038.96,6.83333,34,0.64
71.9,1,12,5,8845.76,8842.96,6,34,0.64
71.9,2,11,3,11323.3,5417.28,7,34,0.64
71.9,3,7,1,11542.9,6165.6,6.83333,34,0.64
72.4,1,12,5,8825.28,8850.56,6,34,0.64
72.4,2,11,3,11108.2,5376.4,7,34,0.64
72.4,3,7,1,11478,6242.4,6.83333,34,0.64
72.9,1,12,5,8825.28,8968.32,6,34,0.64
72.9,2,11,3,10889.2,5405.12,6.125,34,0.64
72.9,3,7,1,11468.4,6188.48,6.83333,34,0.64
73.4,1,12,5,9222.96,8773.52,6,34,0.64
73.4,2,11,3,10933,5471.36,6.125,34,0.64
73.4,3,7,1,11461.8,6259.44,6.66667,34,0.64
73.9,1,12,5,9214.48,8654,6,34,0.64
73.9,2,11,3,10933,5535.12,6.125,34,0.64
73.9,3,7,1,11586.6,5787.28,6.66667,34,0.64
74.4,1,12,5,9036.96,8750.56,6,34,0.64
74.4,2,11,3,10842.3,5286.56,6.125,34,0.64
74.4,3,7,1,11384,5762.64,6.66667,34,0.64
74.9,1,12,5,9426.08,8486.88,6,34,0.64
74.9,2,11,3,10745.2,5264.16,6.125,34,0.64
74.9,3,7,1,11424.7,5801.2,6.66667,34,0.64
75.4,1,12,5,9401.36,8391.92,5.90909,34,0.64
