time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
42.8,1424,0.862736,0.978152,1.09574,0,0.0942809
42.9,1425,0.8502,0.970264,1.10235,0,0.0942809
43,1426,0.851856,0.952288,1.10824,0,0.0942809
43.1,1427,0.85992,0.984936,1.10583,0,0.0942809
43.2,1428,0.853016,0.952288,1.10827,0,0.0942809
43.3,1429,0.849032,0.957024,1.09079,0,0.0942809
43.4,1430,0.86272,0.970248,1.10826,0,0.0942809
43.5,1431,0.843888,0.96696,1.10041,0,0.0942809
43.6,1432,0.858176,0.96552,1.10498,0,0.0942809
43.7,1433,0.85476,0.970264,1.10105,0,0.0942809
43.8,1434,0.851864,0.966944,1.10506,0,0.0942809
43.9,1435,0.852672,0.970264,1.09284,0,0.0942809
44,1436,0.85112,0.952288,1.14318,0,0.0942809
44.1,1437,0.858176,0.95152,1.10273,0,0.0942809
44.2,1438,0.853016,0.98656,1.11022,0,0.0942809
44.3,1439,0.853608,0.997144,1.09636,0,0.0942809
44.4,1440,0.852672,0.995592,1.11224,0,0.0942809
44.5,1441,0.849392,0.995424,1.11186,0,0.0942809
44.6,1442,0.859904,1.0186,1.09671,0,0.0942809
44.7,1443,0.853008,0.995424,1.10944,0,0.0942809
44.8,1444,0.851864,1.01188,1.10434,0,0.0942809
44.9,1445,0.852672,1.01086,1.10385,0,0.0942809
45,1446,0.851136,1.00866,1.10547,0,0.0942809
45.1,1447,0.858176,0.999016,1.1039,0,0.0942809
45.2,1448,0.85476,1.00536,1.11699,0,0.0942809
45.3,1449,0.851864,1.00866,1.11081,0,0.0942809
45.4,1450,0.852672,0.989912,1.1037,0,0.0942809
45.5,1451,0.849384,1.04268,1.10729,0,0.0905058
45.6,1452,0.85992,1.042,1.06682,0,0.0905058
45.7,1453,0.853016,1.02876,0.908411,0,0.0720082
45.8,1454,0.848488,1.07837,1.04757,0,0.0720082
45.9,1455,0.85784,1.07504,0.977891,0,0.0720082
46,1456,0.872128,1.07501,0.987691,0,0.0720082
46.1,1457,0.856096,1.08375,0.984771,0,0.0720082
46.2,1458,0.866624,1.07502,0.978675,0,0.0720082
46.3,1459,0.85784,1.06178,0.981523,0,0.0720082
46.4,1460,0.86488,1.07501,0.984771,0,0.0720082
46.5,1461,0.866968,1.07502,0.977907,0,0.0720082
46.6,1462,0.863,1.07502,0.987683,0,0.0720082
46.7,1463,0.86944,1.08737,0.990275,0,0.0720082
46.8,1464,0.85328,1.07502,0.973171,0,0.0720082
46.9,1465,0.861464,1.05705,0.981531,0,0.0720082
