time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
26,1689,1,0.00764336,0.00764336,0.709449,0.714922,0.00547248,34.8378,34.8597,12,11,-1,0.581338,0.589904,0.0085664,0,1,1,1
26,1689,2,0.0417373,0.0417373,0.723055,0.729637,0.00658178,34.8922,34.9185,10,11,1,0.524658,0.51676,0.0078976,0,0,1,0
26,1689,3,0.00498828,0.00498828,0.653051,0.656271,0.00322056,34.6122,34.6251,8,8,0,0.693192,0.692659,0.0005328,0,1,1,1
26.5,1690,1,0.0140904,0.0140904,0.699728,0.709449,0.00972128,34.7989,34.8378,11,11,0,0.589904,0.584506,0.0053984,0,1,1,1
26.5,1690,2,0.0286804,0.0286804,0.716061,0.723055,0.00699341,34.8642,34.8922,11,9,-2,0.51676,0.5136,0.00316,0,0,1,0
26.5,1690,3,0.0282559,0.0282559,0.662267,0.653051,0.00921625,34.6491,34.6122,8,10,2,0.692659,0.691784,0.0008752,0,0,1,0
27,1691,1,0.0279461,0.0279461,0.6946,0.699728,0.00512826,34.7784,34.7989,11,10,-1,0.584506,0.602605,0.0180992,0,0,1,0
27,1691,2,0.00491696,0.00491696,0.727105,0.716061,0.0110434,34.9084,34.8642,9,10,1,0.5136,0.503798,0.0098016,0,1,1,1
27,1691,3,4.19617e-05,4.19617e-05,0.662272,0.662267,5.36442e-06,34.6491,34.6491,10,10,0,0.691784,0.691856,7.2e-05,0,1,1,1
27.5,1692,1,0.00268228,0.00268228,0.694541,0.6946,5.84126e-05,34.7782,34.7784,10,10,0,0.602605,0.585467,0.0171376,0,1,1,0
27.5,1692,2,0.0023564,0.0023564,0.727209,0.727105,0.00010401,34.9088,34.9084,10,10,0,0.503798,0.505856,0.0020576,0,1,1,1
27.5,1692,3,0.00429298,0.00429298,0.662071,0.662272,0.000201344,34.6483,34.6491,10,10,0,0.691856,0.691867,1.12e-05,0,1,1,1
28,1693,1,0.00247956,0.00247956,0.703615,0.694541,0.00907332,34.8145,34.7782,10,10,0,0.585467,0.597493,0.0120256,0,1,1,0
28,1693,2,0.0346634,0.0346634,0.723575,0.727209,0.00363362,34.8943,34.9088,10,10,0,0.505856,0.490062,0.0157936,0,0,1,0
28,1693,3,0.0034868,0.0034868,0.662169,0.662071,9.83477e-05,34.6487,34.6483,10,10,0,0.691867,0.690474,0.0013936,0,1,1,1
28.5,1694,1,0.00337351,0.00337351,0.690156,0.703615,0.0134586,34.7606,34.8145,10,10,0,0.597493,0.585459,0.0120336,0,1,1,0
28.5,1694,2,0.0354021,0.0354021,0.728838,0.723575,0.00526237,34.9154,34.8943,10,10,0,0.490062,0.486488,0.0035744,0,0,1,0
28.5,1694,3,0.00490823,0.00490823,0.660796,0.662169,0.00137359,34.6432,34.6487,10,10,0,0.690474,0.678651,0.0118224,0,1,1,0
29,1695,1,0.00155192,0.00155192,0.689635,0.690156,0.000520825,34.7585,34.7606,10,10,0,0.585459,0.588299,0.00284,0,1,1,1
29,1695,2,0.000266686,0.000266686,0.730299,0.728838,0.00146139,34.9212,34.9154,10,10,0,0.486488,0.491069,0.0045808,0,1,1,1
