time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
68.9,2425,1,2395,0.260464,-8.72334,0.0698995,8.74047,8.70348,8.66813,-0.666495,0.587453,6.43854,3.87502,6.41084,7.28589
68.9,2425,2,2395,0.301597,-8.84438,0.0725394,8.63306,8.7263,8.74029,0.288438,0.719512,7.50296,4.37313,6.99472,8.4312
69.4,2430,0,2400,0.474098,-8.85697,0.0718051,8.6971,8.80194,8.88723,0.571345,0.730614,7.12716,3.76576,6.87119,7.04256
69.4,2430,1,2400,0.272397,-8.70149,0.0697974,8.65813,8.58593,8.64009,-0.561252,0.590277,6.48743,3.82747,6.41319,7.28088
69.4,2430,2,2400,0.375285,-8.62452,0.0724729,8.59511,8.61906,8.62554,0.283414,0.69681,7.13125,4.23917,6.99177,8.42278
69.9,2435,0,2405,0.332191,-8.64909,0.0717314,8.70571,8.58742,8.58374,0.263364,0.673685,6.83125,3.76959,6.86683,7.02219
69.9,2435,1,2405,0.324669,-8.81161,0.0696967,8.61697,8.76095,8.71806,-0.591643,0.628122,6.28546,4.18064,6.41917,7.29029
69.9,2435,2,2405,0.428167,-8.75278,0.0724024,8.77179,8.67164,8.62084,0.182473,0.726662,6.91442,4.51736,6.99073,8.4159
70.4,2440,0,2410,0.367411,-8.73957,0.0716581,8.68415,8.70461,8.58092,0.466204,0.722017,6.75537,3.95088,6.86907,7.01326
70.4,2440,1,2410,0.238425,-8.62406,0.0695983,8.59327,8.59537,8.60865,-0.767632,0.598792,6.17526,4.14019,6.41374,7.28926
70.4,2440,2,2410,0.58785,-8.75919,0.072328,8.61385,8.68228,8.71209,0.720721,0.75189,7.05157,4.43689,6.99817,8.40009
70.9,2445,0,2415,0.551954,-9.03051,0.071588,8.81454,8.97379,9.04726,0.176501,0.697784,6.94473,4.05294,6.86685,6.9901
70.9,2445,1,2415,0.334685,-8.82571,0.0694996,8.73427,8.76103,8.69401,-0.777203,0.58369,6.32542,4.00688,6.41505,7.29128
70.9,2445,2,2415,0.35429,-8.85669,0.0722635,8.82158,8.86212,8.80853,0.484415,0.711997,6.97058,4.55189,6.99458,8.40177
71.4,2450,0,2420,0.460256,-8.67641,0.0715103,8.71064,8.61952,8.57377,0.412611,0.715415,7.01292,3.6415,6.86947,6.99497
71.4,2450,1,2420,0.359559,-8.68444,0.0694004,8.62145,8.64662,8.69289,-0.978629,0.547714,6.51425,3.90603,6.4148,7.27801
71.4,2450,2,2420,0.446499,-8.79363,0.0721956,8.66672,8.67147,8.68889,0.289048,0.70083,7.2327,4.17282,7.00082,8.39206
71.9,2455,0,2425,0.468642,-8.94552,0.0714297,8.8196,8.87419,8.81808,0.539431,0.733399,7.10761,4.01895,6.86863,6.96512
71.9,2455,1,2425,0.272684,-8.86111,0.0692992,8.78863,8.78991,8.75729,-0.468458,0.620637,6.2563,3.96506,6.40759,7.26499
71.9,2455,2,2425,0.497329,-9.00681,0.072121,8.89653,8.96182,8.93691,0.0876011,0.672807,6.99509,4.2896,6.9994,8.39437
72.4,2460,0,2430,0.384121,-8.9415,0.0713544,8.77089,8.84785,8.87247,0.317234,0.713886,6.90173,4.01853,6.86701,6.94595
72.4,2460,1,2430,0.179136,-8.84566,0.0691985,8.7025,8.80821,8.80657,-0.662048,0.601273,6.41974,3.96955,6.40939,7.26725
72.4,2460,2,2430,0.396607,-8.89176,0.0720469,8.95166,8.82876,8.86813,0.566286,0.725138,7.0853,4.39036,6.99758,8.3828
72.9,2465,0,2435,0.344904,-8.85921,0.0712805,8.73723,8.7498,8.75582,0.0770686,0.679657,6.77266,3.97549,6.86308,6.92688
72.9,2465,1,2435,0.351327,-8.79286,0.0690981,8.87611,8.72468,8.72471,-0.866713,0.579644,6.27397,4.20199,6.41066,7.25369
72.9,2465,2,2435,0.57358,-9.28298,0.0719778,9.18101,9.21412,9.17391,0.757879,0.744737,6.9907,4.5924,7.0002,8.38908
73.4,2470,0,2440,0.538099,-8.81705,0.0712078,8.6495,8.73016,8.69729,0.351463,0.711807,6.82676,3.87234,6.86655,6.93354
73.4,2470,1,2440,0.318946,-8.67121,0.0689977,8.61794,8.55319,8.55684,-0.79136,0.596793,6.40521,3.98673,6.41134,7.24421
73.4,2470,2,2440,0.279418,-8.72526,0.0719113,8.71026,8.69498,8.69099,0.365666,0.707612,6.87394,4.42894,7.0018,8.37252
73.9,2475,0,2445,0.366957,-8.82661,0.0711319,8.78455,8.69292,8.74595,0.116074,0.688929,6.95543,3.94895,6.86622,6.93109
73.9,2475,1,2445,0.288216,-8.85692,0.0688968,8.75798,8.8181,8.81217,-0.709227,0.591238,6.55099,3.96774,6.40584,7.21916
73.9,2475,2,2445,0.610202,-8.98515,0.0718459,8.7771,8.91286,8.93118,0.765,0.765018,6.89747,4.17549,6.99389,8.37175
74.4,2480,0,2450,0.384665,-8.90924,0.0710534,8.8307,8.83156,8.77122,0.0590533,0.696706,6.81753,4.04203,6.86651,6.92618
74.4,2480,1,2450,0.251954,-8.82486,0.0687967,8.83851,8.7555,8.77297,-0.616134,0.623643,6.32946,3.99936,6.40403,7.23455
74.4,2480,2,2450,0.46991,-8.98083,0.0717848,8.87894,8.95702,8.90755,0.473165,0.713744,7.27592,4.38577,6.99768,8.36757
74.9,2485,0,2455,0.405785,-8.88068,0.0709779,8.70369,8.77926,8.889,0.200411,0.68529,6.85308,4.03279,6.86393,6.92819
74.9,2485,1,2455,0.285104,-8.9658,0.0687002,8.84754,8.93133,8.88511,-0.579624,0.592533,6.14987,3.96069,6.39938,7.2234
74.9,2485,2,2455,0.644095,-8.8612,0.071725,8.87433,8.77973,8.83186,0.599936,0.737975,7.29768,4.44445,6.99829,8.34276
75.4,2490,0,2460,0.514941,-8.78416,0.0709007,8.67526,8.75302,8.65445,0.240768,0.680229,6.68827,3.702,6.86088,6.92982
75.4,2490,1,2460,0.242176,-8.77182,0.0686069,8.72308,8.69436,8.78047,-0.750035,0.579804,6.73472,4.06891,6.40247,7.23919
75.4,2490,2,2460,0.580927,-8.83659,0.0716617,8.63722,8.71399,8.72065,0.41099,0.716511,7.07258,4.41051,7.00064,8.37162
75.9,2495,0,2465,0.50661,-8.77258,0.0708237,8.66699,8.68731,8.70074,0.375847,0.699371,6.89505,3.794,6.85963,6.9435
75.9,2495,1,2465,0.322147,-8.86561,0.0685123,8.74815,8.72386,8.72303,-0.811766,0.582118,6.46665,3.91836,6.40726,7.27372
75.9,2495,2,2465,0.407389,-9.19029,0.0715953,8.94204,9.14243,9.11501,0.31717,0.720816,6.87158,4.34835,6.99669,8.36586
76.4,2500,0,2470,0.481144,-9.16053,0.070748,8.90393,9.05557,9.03445,0.314951,0.700174,6.55213,3.95339,6.86204,6.92417
76.4,2500,1,2470,0.288447,-8.94108,0.0684151,9.02932,8.91671,8.93344,-0.620353,0.613175,6.33572,4.35855,6.409,7.26218
76.4,2500,2,2470,0.460772,-9.213,0.0715274,9.242,9.14499,9.16676,0.508069,0.738145,7.18165,4.7934,7.00259,8.35904
76.9,2505,0,2475,0.467291,-9.00038,0.0706728,8.86332,8.93649,8.9093,0.443974,0.725768,6.91038,4.12993,6.87138,6.95413
76.9,2505,1,2475,0.289219,-8.97733,0.0683175,8.87896,8.91492,8.8519,-0.783661,0.5201,6.28334,4.03788,6.40966,7.25158
76.9,2505,2,2475,0.322931,-8.99952,0.0714594,8.90243,8.90399,8.87825,0.148517,0.685609,7.03447,4.44431,7.00152,8.36193
77.4,2510,0,2480,0.493769,-9.20305,0.0705961,9.17209,9.11322,9.10185,0.411951,0.708284,7.13047,3.95412,6.87733,6.92857
77.4,2510,1,2480,0.359814,-8.89164,0.0682187,8.77512,8.86968,8.92216,-0.627325,0.620154,6.47827,4.00238,6.40742,7.21796
77.4,2510,2,2480,0.44094,-9.06652,0.0713912,8.97777,9.03325,9.04694,0.708792,0.744393,6.77734,4.26524,6.99812,8.32765
77.9,2515,0,2485,0.244762,-8.76525,0.0705263,8.72605,8.69868,8.72322,0.180931,0.697659,6.9086,4.0208,6.87372,6.92245
77.9,2515,1,2485,0.244088,-8.89898,0.0681199,8.81316,8.82895,8.79875,-0.776947,0.570999,6.59838,3.98691,6.41133,7.22016
77.9,2515,2,2485,0.261966,-8.70677,0.0713325,8.67277,8.62714,8.61458,0.557437,0.728304,6.77119,4.29821,6.99559,8.34285
78.4,2520,0,2490,0.433432,-9.03204,0.0704544,8.89075,8.93023,8.9204,0.375113,0.742645,7.30806,3.90088,6.88125,6.92416
78.4,2520,1,2490,0.425164,-8.8954,0.0680209,8.78066,8.87084,8.87261,-0.414766,0.626181,6.49442,3.80449,6.4148,7.20979
78.4,2520,2,2490,0.452709,-8.85842,0.0712681,8.74027,8.82886,8.81704,0.230704,0.692431,6.95749,3.96857,6.99319,8.34615
78.9,2525,0,2495,0.364421,-9.12132,0.0703824,9.04421,9.11153,9.07768,0.179062,0.68596,6.37053,4.1172,6.87416,6.92193
78.9,2525,1,2495,0.269517,-8.97911,0.0679243,8.8865,8.85078,8.8486,-0.727061,0.548057,6.43381,4.26272,6.41189,7.22182
78.9,2525,2,2495,0.327571,-9.19427,0.0711961,9.15426,9.13436,9.14438,0.49573,0.712231,6.91099,4.62037,6.9954,8.36742
79.4,2530,0,2500,0.447386,-9.03509,0.070307,8.90423,8.88892,8.88261,0.207212,0.700606,6.60273,3.86536,6.87375,6.90638
79.4,2530,1,2500,0.349314,-9.03453,0.067828,8.98255,8.97989,9.02312,-0.503688,0.583343,6.47902,4.0744,6.41457,7.22021
79.4,2530,2,2500,0.339657,-9.2778,0.0711276,9.19178,9.12784,9.1025,0.622473,0.739222,7.21287,4.54192,6.99671,8.38359
79.9,2535,0,2505,0.58498,-8.88244,0.0702304,8.91205,8.85421,8.88682,0.0183505,0.659499,6.83494,3.66623,6.87077,6.87585
79.9,2535,1,2505,0.379188,-8.8087,0.0677325,8.91953,8.80167,8.80141,-0.697111,0.570659,6.37675,3.9329,6.41927,7.19651
79.9,2535,2,2505,0.917434,-9.09689,0.071058,8.99157,9.09247,9.17795,0.659851,0.744157,7.0023,4.28168,6.99279,8.36155
80.4,2540,0,2510,0.350344,-9.19083,0.0701487,9.08914,9.12798,9.10824,0.336627,0.695201,6.84721,4.15711,6.87688,6.88317
80.4,2540,1,2510,0.266605,-9.15959,0.0676352,9.06876,8.9898,9.07476,-0.856935,0.554866,6.04127,4.05968,6.41775,7.20209
80.4,2540,2,2510,0.590983,-9.18143,0.0709837,9.18134,9.2138,9.16542,0.385283,0.704148,7.00608,4.55483,6.99075,8.35955
80.9,2545,0,2515,0.465626,-8.78643,0.0700738,8.88473,8.70098,8.68071,0.0975178,0.687181,6.94471,3.78272,6.87489,6.85311
80.9,2545,1,2515,0.30087,-8.98518,0.0675388,8.88959,8.98164,8.94336,-0.605979,0.585743,6.3884,3.72144,6.41659,7.20513
80.9,2545,2,2515,0.777108,-8.76369,0.0709099,8.74537,8.66697,8.6245,0.461361,0.709296,7.3063,4.0709,6.99272,8.3642
81.4,2550,0,2520,0.412189,-9.12406,0.0699978,9.03391,9.07914,9.03931,0.275557,0.692253,7.0371,3.89004,6.87614,6.87948
81.4,2550,1,2520,0.24354,-9.04514,0.0674442,8.97882,8.93665,8.98773,-0.353881,0.633409,6.30927,4.05254,6.41936,7.20872
81.4,2550,2,2520,0.514421,-9.31051,0.0708427,9.23356,9.23825,9.2575,0.498396,0.7348,7.10225,4.47036,6.9879,8.36166
81.9,2555,0,2525,0.416229,-9.31028,0.069923,9.19125,9.18788,9.16062,0.281353,0.691792,7.04398,3.89155,6.8866,6.88538
81.9,2555,1,2525,0.360467,-9.13711,0.0673504,8.98117,9.0624,8.99825,-0.435245,0.630111,6.6067,3.9662,6.42113,7.18475
81.9,2555,2,2525,0.416293,-9.09506,0.0707805,9.02722,9.07857,9.03801,0.152099,0.700548,7.06698,4.34644,6.98635,8.35128
82.4,2560,0,2530,0.375657,-9.13172,0.0698467,9.13352,9.08141,9.09913,0.522686,0.717994,7.00686,3.84377,6.89112,6.88198
82.4,2560,1,2530,0.314078,-9.00897,0.0672552,8.86533,8.91889,8.98752,-0.507352,0.654199,6.3673,3.83389,6.41872,7.16704
82.4,2560,2,2530,0.630154,-8.89823,0.0707158,8.82617,8.84391,8.85682,0.641571,0.747374,7.27069,4.32565,6.99589,8.33294
82.9,2565,0,2535,0.301311,-9.12918,0.0697729,8.99296,9.04256,9.05803,0.127012,0.675338,6.83738,4.04474,6.89292,6.90901
82.9,2565,1,2535,0.30048,-9.13994,0.0671604,9.16663,9.13558,9.06735,-0.749846,0.598376,6.59926,4.15285,6.42197,7.17041
82.9,2565,2,2535,0.338218,-9.42456,0.0706455,9.33096,9.38858,9.35351,0.692597,0.746038,6.94683,4.5164,6.99327,8.34908
83.4,2570,0,2540,0.392658,-9.20995,0.0696934,9.26776,9.14698,9.11686,0.637769,0.74497,6.992,3.95042,6.89526,6.89695
83.4,2570,1,2540,0.416605,-9.17234,0.0670658,9.14258,9.08369,9.15413,-0.812705,0.60358,6.30873,3.75764,6.41903,7.15883
83.4,2570,2,2540,0.456446,-9.24029,0.070574,9.14034,9.19411,9.21281,0.339047,0.719041,7.23187,4.38261,6.99439,8.32987
83.9,2575,0,2545,0.344206,-9.37095,0.0696156,9.27092,9.27351,9.23464,-0.0758913,0.677505,6.9075,3.94168,6.89862,6.88853
83.9,2575,1,2545,0.289697,-9.07181,0.0669731,9.06331,9.04074,8.99489,-0.392188,0.64156,6.29571,4.06087,6.42092,7.13834
83.9,2575,2,2545,0.572552,-9.16734,0.0704988,9.23027,9.083,9.07936,0.734533,0.747137,7.0483,4.58596,6.99687,8.30007
84.4,2580,0,2550,0.906377,-9.35954,0.0695303,9.32278,9.34829,9.34467,0.284802,0.685835,6.65511,3.82138,6.90051,6.85135
84.4,2580,1,2550,0.339351,-9.19613,0.0668833,9.14161,9.02125,9.08597,-0.387086,0.65167,6.24916,4.22208,6.42768,7.14735
84.4,2580,2,2550,0.48402,-9.32816,0.070428,9.19247,9.23685,9.2413,0.535232,0.731684,7.09628,4.63273,6.99823,8.26999
84.9,2585,0,2555,0.313534,-9.22361,0.0694453,9.15772,9.21918,9.16782,0.512462,0.735964,7.03521,3.65918,6.90469,6.83724
84.9,2585,1,2555,0.360736,-9.14232,0.066794,9.1033,9.15973,9.10723,-0.615239,0.581708,6.4059,4.00626,6.42646,7.1427
84.9,2585,2,2555,0.570148,-9.12261,0.0703627,9.10608,9.05772,9.08317,0.522274,0.717806,7.11491,4.25371,6.99489,8.25293
85.4,2590,0,2560,0.630291,-9.12445,0.0693668,9.0735,9.05876,9.12106,0.300441,0.691302,7.09788,3.97402,6.90831,6.85523
85.4,2590,1,2560,0.264428,-9.05638,0.0667035,9.02805,8.96346,8.9815,-0.644599,0.591436,6.40619,3.91035,6.42502,7.12801
85.4,2590,2,2560,0.428592,-9.06244,0.0703024,8.99259,9.07639,9.01752,0.797561,0.766753,7.02997,4.19636,6.99274,8.28011
85.9,2595,0,2565,0.369726,-9.16949,0.0692911,9.10345,9.07249,9.01965,0.333022,0.723131,6.99336,3.83781,6.90543,6.83634
85.9,2595,1,2565,0.28812,-9.24844,0.0666107,9.0561,9.16132,9.19483,-0.542898,0.594187,6.48726,3.80775,6.42145,7.11535
85.9,2595,2,2565,0.410135,-9.20664,0.0702399,9.09043,9.12669,9.15511,0.387852,0.69731,7.20324,4.29121,6.99325,8.27975
86.4,2600,0,2570,0.593882,-9.39861,0.0692152,9.30956,9.3019,9.35672,0.275293,0.678868,6.85377,3.93725,6.90748,6.82967
86.4,2600,1,2570,0.309696,-9.27302,0.0665173,9.19807,9.25804,9.2305,-0.507157,0.635817,6.45013,4.06025,6.42157,7.10344
86.4,2600,2,2570,0.408718,-9.50915,0.0701711,9.41839,9.50208,9.48898,0.703718,0.737881,6.9118,4.56058,6.99081,8.25918
86.9,2605,0,2575,0.694584,-9.3948,0.0691399,9.31725,9.2886,9.26273,0.126297,0.676824,6.99123,3.96763,6.90577,6.81207
86.9,2605,1,2575,0.289132,-9.16584,0.0664246,9.08327,9.10635,9.06674,-0.582148,0.615245,6.3376,3.92708,6.41832,7.098
86.9,2605,2,2575,0.312736,-9.25204,0.0701033,9.17766,9.17611,9.16668,0.308179,0.7098,6.89504,4.30272,6.99298,8.27987
87.4,2610,0,2580,0.394692,-9.43524,0.0690595,9.37114,9.36682,9.40379,0.213388,0.691152,6.9134,3.86342,6.89602,6.80091
87.4,2610,1,2580,0.389488,-9.2838,0.0663328,9.31994,9.22484,9.21382,-0.526474,0.575407,6.37074,4.10552,6.42046,7.11224
87.4,2610,2,2580,0.598615,-9.495,0.0700309,9.47706,9.37951,9.39174,0.229432,0.695364,6.92746,4.5112,6.98987,8.29811
87.9,2615,0,2585,0.536958,-9.23539,0.0689792,9.28876,9.22855,9.20007,-0.0728795,0.643191,6.98547,4.00728,6.89499,6.81009
87.9,2615,1,2585,0.399223,-9.14281,0.0662425,9.15298,9.07165,9.08633,-0.425999,0.587054,6.35473,4.13023,6.42286,7.12754
87.9,2615,2,2585,0.443571,-9.51793,0.0699572,9.34987,9.47308,9.44083,0.227328,0.686701,6.61841,4.25774,6.98477,8.2885
88.4,2620,0,2590,0.407489,-9.42582,0.0688981,9.17071,9.29332,9.32516,0.565154,0.735325,7.05893,3.75353,6.8996,6.80271
88.4,2620,1,2590,0.293059,-9.36228,0.0661509,9.25349,9.27807,9.2403,-0.570425,0.58624,6.65345,4.03795,6.42494,7.13676
88.4,2620,2,2590,0.55739,-9.14098,0.0698879,9.07295,9.04145,9.06308,0.590965,0.732065,6.9139,4.14803,6.98139,8.24304
88.9,2625,0,2595,0.519182,-9.26437,0.0688268,9.23625,9.21566,9.24569,0.493022,0.705043,6.86413,3.86916,6.8994,6.79493
88.9,2625,1,2595,0.426821,-9.44119,0.0660588,9.39922,9.4029,9.44641,-0.454678,0.620556,6.58953,4.10898,6.42633,7.13857
88.9,2625,2,2595,0.451078,-9.53555,0.0698317,9.45101,9.40397,9.43544,0.683381,0.737504,7.13148,4.34713,6.97392,8.22439
89.4,2630,0,2600,0.510693,-9.28484,0.0687525,9.2199,9.21193,9.22684,0.427451,0.709916,7.09505,3.86073,6.90635,6.81224
89.4,2630,1,2600,0.302214,-9.29984,0.0659688,9.36523,9.24369,9.19101,-0.63669,0.597244,6.71318,3.99766,6.43305,7.13107
89.4,2630,2,2600,0.531226,-9.38682,0.0697814,9.41986,9.31492,9.29575,0.339736,0.710365,6.91148,4.07008,6.97397,8.20577
89.9,2635,0,2605,0.605302,-9.57546,0.0686798,9.51691,9.41117,9.42179,0.528339,0.739126,6.92895,3.89438,6.90842,6.79876
89.9,2635,1,2605,0.477213,-9.28634,0.0658788,9.18113,9.24491,9.28385,-0.588236,0.594119,6.41045,4.08933,6.43956,7.13446
89.9,2635,2,2605,0.542105,-9.54265,0.0697227,9.49551,9.54867,9.51608,0.475681,0.734004,6.88738,4.2732,6.97467,8.18097
90.4,2640,0,2610,0.481224,-9.57166,0.0686067,9.50827,9.5002,9.49755,0.661612,0.740584,7.17135,4.05494,6.90491,6.78903
90.4,2640,1,2610,0.335857,-9.23401,0.0657872,9.16936,9.17453,9.1215,-0.456441,0.634075,6.40258,3.89925,6.44068,7.13011
90.4,2640,2,2610,0.615004,-9.46046,0.0696602,9.48717,9.42327,9.41713,0.377543,0.744912,6.87035,4.23267,6.97281,8.17906
90.9,2645,0,2615,0.699661,-9.44873,0.0685389,9.40462,9.39946,9.37317,0.626005,0.728758,6.7614,3.93886,6.90266,6.79269
90.9,2645,1,2615,0.361185,-9.31839,0.0656969,9.38085,9.24368,9.26882,-0.713605,0.57028,6.29834,4.22203,6.44135,7.11275
90.9,2645,2,2615,0.51652,-9.55971,0.0695903,9.70843,9.6001,9.60295,0.383051,0.720925,6.82493,4.5849,6.969,8.17547
91.4,2650,0,2620,0.479675,-9.46932,0.0684751,9.32208,9.40092,9.41768,0.446486,0.714538,6.9118,3.85618,6.90111,6.80463
91.4,2650,1,2620,0.293001,-9.53339,0.0656075,9.43061,9.4872,9.43848,-0.723487,0.558393,6.67027,3.78737,6.44568,7.09204
91.4,2650,2,2620,0.513098,-9.50935,0.069518,9.41136,9.38447,9.36414,0.737675,0.761639,7.18764,4.16701,6.97563,8.16647
91.9,2655,0,2625,0.539822,-9.23852,0.0684114,9.213,9.17264,9.1562,-0.0515122,0.64689,6.8908,3.84091,6.90324,6.80808
91.9,2655,1,2625,0.272842,-9.26623,0.0655197,9.26397,9.24886,9.28549,-0.43423,0.650372,6.50736,4.04055,6.44541,7.08307
91.9,2655,2,2625,0.660991,-9.63809,0.0694479,9.32267,9.59702,9.60574,0.502835,0.72785,6.72841,4.36838,6.97646,8.1444
92.4,2660,0,2630,0.408442,-9.38446,0.0683416,9.37758,9.26491,9.28799,0.124306,0.673457,6.87455,3.93355,6.90301,6.80248
92.4,2660,1,2630,0.228233,-9.33477,0.0654328,9.26573,9.33294,9.19014,-0.307117,0.664958,6.57345,4.05241,6.45068,7.08655
92.4,2660,2,2630,0.279146,-9.24094,0.0693786,9.34444,9.27056,9.25488,0.274143,0.690518,6.76904,4.18612,6.96977,8.14342
92.9,2665,0,2635,0.426774,-9.35053,0.0682675,9.28442,9.22299,9.24076,0.398271,0.717757,6.64278,3.92014,6.90079,6.80905
92.9,2665,1,2635,0.304788,-9.4569,0.0653453,9.36865,9.32155,9.43183,-0.289831,0.620189,6.36605,3.84964,6.4511,7.10074
92.9,2665,2,2635,0.388329,-9.4981,0.0693124,9.38249,9.40079,9.39767,0.634128,0.752588,7.13882,4.38622,6.97231,8.13976
93.4,2670,0,2640,0.354144,-9.43113,0.0681942,9.4291,9.40208,9.43209,0.527483,0.728108,6.7602,3.80485,6.90244,6.80269
93.4,2670,1,2640,0.355962,-9.37241,0.0652566,9.38536,9.41516,9.31558,-0.254453,0.667323,6.23434,4.15384,6.45203,7.10537
93.4,2670,2,2640,0.295348,-9.71209,0.069252,9.59391,9.68002,9.6182,0.777729,0.749349,6.95738,4.49759,6.97624,8.155
93.9,2675,0,2645,0.475952,-9.48714,0.0681229,9.27319,9.41959,9.35887,0.417417,0.716456,6.73163,4.0372,6.89815,6.80703
93.9,2675,1,2645,0.433038,-9.31979,0.0651692,9.34362,9.18765,9.31243,-0.803338,0.585355,6.05532,4.02808,6.45214,7.1078
93.9,2675,2,2645,0.687361,-9.69577,0.0691932,9.60886,9.73036,9.71816,0.44327,0.716869,6.89653,4.58599,6.97779,8.15307
94.4,2680,0,2650,0.887393,-9.76742,0.0680534,9.5522,9.70798,9.73774,0.326735,0.702419,6.99689,4.12477,6.90379,6.81228
94.4,2680,1,2650,0.344337,-9.6169,0.0650805,9.50337,9.60011,9.49571,-0.389121,0.637246,6.46084,3.98382,6.45189,7.09738
94.4,2680,2,2650,0.708765,-9.52264,0.0691376,9.76597,9.48391,9.46507,0.930803,0.765094,6.82547,4.30778,6.97239,8.13871
94.9,2685,0,2655,0.766871,-9.49346,0.0679883,9.56072,9.4739,9.39627,0.567224,0.748645,6.73263,3.81028,6.90559,6.80844
94.9,2685,1,2655,0.369021,-9.39556,0.0649945,9.39082,9.36474,9.34981,-0.485134,0.578839,6.66326,4.18163,6.45086,7.07544
94.9,2685,2,2655,0.745581,-9.66846,0.0690904,9.58483,9.64924,9.65187,0.528505,0.726894,6.68068,4.38814,6.97331,8.15308
95.4,2690,0,2660,0.519282,-9.50953,0.0679253,9.44354,9.44244,9.44052,0.490937,0.733411,6.76713,3.73391,6.90764,6.78597
95.4,2690,1,2660,0.362625,-9.56487,0.0649089,9.50944,9.48579,9.50455,-0.677982,0.576433,6.56882,4.03854,6.45585,7.04721
95.4,2690,2,2660,0.725244,-9.59721,0.0690339,9.54928,9.51593,9.49575,0.444702,0.709909,7.13161,4.28897,6.97455,8.14358
95.9,2695,0,2665,0.457419,-9.50288,0.0678638,9.43881,9.34574,9.39188,0.344708,0.70571,6.97886,3.6792,6.90716,6.78415
95.9,2695,1,2665,0.310533,-9.51409,0.0648219,9.42553,9.44021,9.46049,-0.300153,0.643464,6.70776,3.79373,6.46296,7.05595
95.9,2695,2,2665,0.390268,-9.47138,0.0689716,9.34356,9.37317,9.35664,0.521633,0.730949,7.18669,4.03108,6.96776,8.13261
96.4,2700,0,2670,0.891674,-9.71643,0.067803,9.62654,9.68846,9.71155,0.423204,0.698045,6.93031,3.87875,6.90691,6.80003
96.4,2700,1,2670,0.418461,-9.51457,0.064737,9.35534,9.50915,9.49049,-0.352663,0.614358,6.11864,3.94396,6.45388,7.05367
96.4,2700,2,2670,0.606895,-9.51379,0.0689109,9.44401,9.54361,9.56579,0.431341,0.704773,6.87043,4.64804,6.96144,8.14124
96.9,2705,0,2675,0.600971,-9.61535,0.0677389,9.66979,9.58473,9.52889,0.517367,0.725889,6.8859,3.86214,6.91059,6.77744
96.9,2705,1,2675,0.353395,-9.46029,0.0646539,9.52547,9.40795,9.43093,-0.61366,0.597397,6.53112,4.14518,6.45545,7.04077
96.9,2705,2,2675,0.482316,-9.73064,0.0688503,9.88878,9.66165,9.59872,0.790986,0.75394,6.60717,4.34622,6.9572,8.11814
97.4,2710,0,2680,0.680238,-9.45732,0.0676701,9.35289,9.38542,9.45425,0.156538,0.676372,6.94792,3.81586,6.91357,6.75534
97.4,2710,1,2680,0.378272,-9.68637,0.0645705,9.55515,9.60474,9.62263,-0.537133,0.613602,6.54964,3.99816,6.45172,7.00754
97.4,2710,2,2680,0.716285,-9.76301,0.0687974,9.62643,9.72213,9.73161,0.715065,0.741546,6.63066,4.11919,6.95953,8.11377
97.9,2715,0,2685,0.649054,-9.42663,0.0675987,9.45825,9.34753,9.428,0.634487,0.74348,6.88603,3.96798,6.91026,6.75786
97.9,2715,1,2685,0.339316,-9.45843,0.0644859,9.47952,9.42705,9.42684,-0.596742,0.605703,6.2098,4.06463,6.45279,7.01273
97.9,2715,2,2685,0.617671,-9.69834,0.0687456,9.73774,9.69805,9.68471,0.627102,0.748413,6.79536,4.34288,6.95996,8.10309
98.4,2720,0,2690,0.457231,-9.93564,0.0675351,9.89707,9.98314,9.82659,0.89001,0.759018,6.76424,4.08019,6.91026,6.7535
98.4,2720,1,2690,0.413083,-9.57708,0.0643997,9.55011,9.47842,9.50969,-0.49392,0.617592,6.11685,4.28205,6.44966,7.01926
98.4,2720,2,2690,0.32338,-10.0929,0.0686911,9.97561,9.97733,10.0046,0.375741,0.716402,7.03409,4.84632,6.96168,8.10601
98.9,2725,0,2695,0.469909,-9.60476,0.0674828,9.6115,9.4987,9.62925,0.414353,0.699974,6.93214,3.7761,6.91157,6.74501
98.9,2725,1,2695,0.411007,-9.68724,0.0643132,9.39671,9.60813,9.64592,-0.26105,0.619499,6.36716,3.93746,6.44802,7.00362
98.9,2725,2,2695,0.527327,-9.72734,0.0686308,9.72949,9.69355,9.62096,0.812881,0.753509,7.02184,4.20519,6.96188,8.10415
99.4,2730,0,2700,0.334345,-9.58102,0.0674296,9.53591,9.56052,9.462,0.315941,0.699847,6.849,3.99024,6.91127,6.75823
99.4,2730,1,2700,0.403545,-9.59414,0.0642295,9.5853,9.61319,9.60557,-0.299568,0.613938,6.23892,4.10666,6.44987,7.0136
99.4,2730,2,2700,0.559846,-10.0314,0.0685737,9.8671,9.97104,10.0053,0.477178,0.723915,6.87211,4.50218,6.95937,8.09267
99.9,2735,0,2705,0.655024,-9.42467,0.0673651,9.32026,9.39245,9.44087,0.542298,0.731809,6.95876,3.55281,6.9063,6.741
99.9,2735,1,2705,0.409031,-9.50034,0.0641481,9.55011,9.42314,9.36614,-0.480494,0.608285,6.47348,3.748,6.44926,6.99697
