time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
31.6,3,0.073826,0.985965,-0.5,35.9439,19677,0.0770387
32.1,1,0.848117,-0.221132,-4,31.1155,13969.8,0.0767895
32.1,2,0.641484,0.817988,-3,35.272,13009.2,0.0761462
32.1,3,0.801649,0.92654,-4,35.7062,18866.5,0.0769455
32.6,1,0.708331,0.941812,-3.5,35.7672,14611.8,0.0766982
32.6,2,-0.19725,0.121754,1,32.487,13242.7,0.076039
32.6,3,-0.284463,0.815674,1.5,35.2627,18416.8,0.0768564
33.1,1,0.759355,0.866706,-4,35.4668,12740.2,0.0766055
33.1,2,0.807742,0.620079,-4,34.4803,14704.6,0.0759316
33.1,3,0.822557,0.983583,-4,35.9343,18410.5,0.0767704
33.6,1,0.961035,0.284191,-5,33.1368,15102.7,0.0765115
33.6,2,0.963245,-0.298577,-5,30.8057,12371.2,0.0758245
33.6,3,-0.363925,0.806173,2,35.2247,18219.3,0.0766844
34.1,1,0.698097,0.938515,-3.5,35.7541,16757,0.0764147
34.1,2,0.537529,0.592392,-2.5,34.3696,11820,0.0757191
34.1,3,0.950905,0.953098,-5,35.8124,15478.5,0.0766039
34.6,1,0.776358,0.959183,-4,35.8367,17133.3,0.0763198
34.6,2,0.714923,-0.388792,-3.5,30.4448,15479.5,0.0756128
34.6,3,0.878193,0.807312,-4.5,35.2292,18166.8,0.0765254
35.1,1,-0.245989,0.978687,1,35.9147,16577.1,0.0762253
35.1,2,0.379203,0.686152,-2,34.7446,13436.4,0.0755061
35.1,3,0.228738,0.886891,-1,35.5476,18729.1,0.0764482
35.6,1,0.440511,0.339425,-2,33.3577,17825.1,0.0761373
35.6,2,0.314987,0.765893,-1.5,35.0636,12517.5,0.0753986
35.6,3,0.705649,0.371011,-3.5,33.484,17646.4,0.0763647
36.1,1,0.323844,0.82934,-1.5,35.3174,14984.2,0.0760522
36.1,2,0.264044,0.26829,-1.5,33.0732,15496.3,0.0752896
36.1,3,0.0859961,0.796344,-0.5,35.1854,14163.6,0.0762831
36.6,1,0.0683964,0.824405,-0.5,35.2976,16332,0.0759632
36.6,2,0.979969,-0.494214,-5,30.0231,15845.5,0.0751795
36.6,3,-0.693506,0.913713,3.5,35.6549,18259.6,0.0762042
37.1,1,-0.215361,0.735444,1,34.9418,18026.7,0.0758752
37.1,2,0.437624,0.992292,-2,35.9692,14115.6,0.0750693
37.1,3,0.874766,0.969542,-4.5,35.8782,15340.2,0.0761267
37.6,1,0.686174,0.751726,-3.5,35.0069,17379.1,0.0757854
37.6,2,-0.667981,0.00126576,3.5,32.0051,14068.2,0.0749608
37.6,3,0.403196,0.652075,-2,34.6083,17919.6,0.0760494
38.1,1,0.946713,0.96189,-4.5,35.8476,12329.4,0.0756946
38.1,2,0.871318,0.336791,-4.5,33.3472,18806.7,0.0748529
38.1,3,0.0236578,0.745516,-0,34.9821,18024.6,0.0759748
38.6,1,0.462263,0.923532,-2.5,35.6941,14006.5,0.0756005
38.6,2,0.29113,0.933523,-1.5,35.7341,15900.1,0.074746
38.6,3,0.539724,0.820788,-2.5,35.2832,18858.2,0.0759007
39.1,1,0.188015,-0.172348,-1,31.3106,14114.6,0.0755081
39.1,2,0.471595,0.696857,-2.5,34.7874,18612.5,0.0746417
39.1,3,0.462524,0.943632,-2.5,35.7745,17739.4,0.0758274
39.6,1,-0.179833,0.896575,1,35.5863,16475,0.0754186
39.6,2,0.909957,0.901156,-4.5,35.6046,13658.2,0.0745402
39.6,3,0.749676,0.722255,-3.5,34.889,18679.8,0.075758
40.1,1,0.601903,0.591488,-3,34.366,16693.4,0.0753329
40.1,2,0.678018,-0.133587,-3.5,31.4657,11374.2,0.0744377
40.1,3,0.931831,0.771323,-4.5,35.0853,18097.7,0.0756899
40.6,1,0.42416,0.929868,-2,35.7195,16682.6,0.0752497
40.6,2,0.273178,0.79715,-1.5,35.1886,15926.3,0.0743355
40.6,3,0.949394,0.667963,-4.5,34.6719,16470,0.0756284
41.1,1,0.936253,0.0617355,-4.5,32.2469,16706.6,0.0751654
41.1,2,-0.530355,0.853989,2.5,35.416,11635.4,0.0742348
41.1,3,0.934644,0.872016,-4.5,35.4881,14988.4,0.075575
41.6,1,0.788245,0.793868,-4,35.1755,16133.4,0.0750831
41.6,2,0.5014,0.89565,-2.5,35.5826,14952.6,0.0741322
41.6,3,0.452206,0.899372,-2.5,35.5975,16061,0.0755084
42.1,1,0.92352,0.705443,-4.5,34.8218,15571,0.0750001
