time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
50.8,2,11,3,5607.36,3171.68,4.63636,34,0.64
50.8,3,9,1,7581.36,1734.24,5.88889,34,0.64
51.3,1,10,4,5787.28,3158.56,5,34,0.64
51.3,2,11,3,5724.24,4096.56,4.8,34,0.64
51.3,3,9,5,7827.84,1878,4.63636,34,0.64
51.8,1,10,3,5592.96,3667.84,5.125,34,0.64
51.8,2,11,2,5574.48,4033.12,4.88889,34,0.64
51.8,3,9,7,7727.04,2328.24,3.84615,34,0.64
52.3,1,10,3,5847.44,4207.04,5.85714,34,0.64
52.3,2,11,2,6276,3263.68,4.88889,34,0.64
52.3,3,9,2,6042.56,1887.44,6.25,34,0.64
52.8,1,10,3,5746,6148.32,5.57143,34,0.64
52.8,2,11,2,6058.88,4456.48,5,34,0.64
52.8,3,9,1,5814.08,2354.16,6.25,34,0.64
53.3,1,8,3,5126.32,3883.04,5.57143,34,0.64
53.3,2,9,2,5752.32,3625.52,5,34,0.64
53.3,3,13,1,6746.24,2939.2,6.25,34,0.64
53.8,1,8,3,5260.64,4477.76,5.57143,34,0.64
53.8,2,9,2,5854.8,5313.2,5,34,0.64
53.8,3,13,1,5512.96,2091.6,6.375,34,0.64
54.3,1,10,5,5758.24,3630.32,4.7,34,0.64
54.3,2,11,4,5614.4,3505.52,4.54545,34,0.64
54.3,3,9,2,8076.16,2585.6,6,34,0.64
54.8,1,10,4,4933.6,4094.72,4.75,34,0.64
54.8,2,11,2,5143.36,3924.16,5,34,0.64
54.8,3,9,5,7395.36,2222.8,4.25,34,0.64
55.3,1,10,4,4929.52,3910.96,4.75,34,0.64
55.3,2,11,2,5204.56,3267.52,5.11111,34,0.64
55.3,3,9,6,7953.84,2371.44,4,34,0.64
55.8,1,8,6,6355.52,5538.88,3.8,34,0.64
55.8,2,9,4,6374.4,3922.96,4.18182,34,0.64
55.8,3,13,2,5427.28,2559.12,5.77778,34,0.64
56.3,1,8,6,6302.24,3851.36,3.8,34,0.64
56.3,2,9,4,6342.16,3395.04,4.27273,34,0.64
56.3,3,13,2,6256.32,2550.08,5.77778,34,0.64
56.8,1,10,6,5804.8,4180.4,4.8,34,0.64
56.8,2,11,4,5669.12,3415.84,4.72727,34,0.64
56.8,3,9,2,8064.96,2507.84,6.11111,34,0.64
57.3,1,10,5,5772.64,5762.88,4.22222,34,0.64
57.3,2,11,2,5641.12,4430.4,5.22222,34,0.64
57.3,3,9,5,8019.84,2178.96,4,34,0.64
57.8,1,10,6,5818.56,3559.52,3.8,34,0.64
57.8,2,10,0,6028.8,2862.24,5.57143,34,0.64
57.8,3,10,6,7854.4,3607.6,3.92308,34,0.64
58.3,1,11,3,5811.52,3919.52,5.42857,34,0.64
58.3,2,10,0,7134.4,2658.88,5.57143,34,0.64
58.3,3,9,1,5918.24,2794.96,6.375,34,0.64
58.8,1,11,3,5649.76,3673.12,5.57143,34,0.64
58.8,2,10,0,6951.84,6418.56,5.57143,34,0.64
58.8,3,9,1,5907.68,3022.72,6.375,34,0.64
59.3,1,10,4,4811.92,2878.08,5.375,34,0.64
59.3,2,7,0,6406.24,6414.4,5.57143,34,0.64
59.3,3,13,1,7051.12,3005.36,6.375,34,0.64
59.8,1,10,3,5019.36,5448,5.375,34,0.64
59.8,2,7,0,6522.32,4986.24,5.57143,34,0.64
59.8,3,13,1,5808.8,2347.04,6.375,34,0.64
60.3,1,11,6,5588.64,3794.56,4.63636,34,0.64
60.3,2,10,3,5925.6,6344.16,5.1,34,0.64
60.3,3,9,2,8477.6,3029.28,6.11111,34,0.64
60.8,1,11,4,4560.64,3686.48,4.44444,34,0.64
60.8,2,10,1,6295.6,4283.36,5.125,34,0.64
60.8,3,9,6,7784.16,3347.6,4,34,0.64
61.3,1,11,3,4567.44,4292.24,4.5,34,0.64
61.3,2,10,1,5452.08,4364.72,5.125,34,0.64
61.3,3,9,7,8387.52,2909.76,3.71429,34,0.64
61.8,1,11,4,5116.8,4116.4,4.44444,34,0.64
61.8,2,10,1,6068,3953.44,5.125,34,0.64
61.8,3,9,6,8456.96,2576.88,4,34,0.64
62.3,1,11,4,5403.2,5013.68,4.44444,34,0.64
62.3,2,10,1,6326.08,3769.68,5.125,34,0.64
62.3,3,9,6,8512,2793.2,4.07692,34,0.64
62.8,1,11,4,5403.2,3608.88,4.44444,34,0.64
62.8,2,10,1,6347.68,4458.48,5.125,34,0.64
62.8,3,9,6,8541.44,3326.64,4.07692,34,0.64
