time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
80.9,1,0,0,0,32,15479.2,0
80.9,2,0,0,0,32,18986.2,0
80.9,3,0,0,0,32,18607.3,0
81.4,1,0,0,0,32,15635.8,0
81.4,2,0,0,0,32,19084.2,0
81.4,3,0,0,0,32,18337.8,0
81.9,1,0,0,0,32,15538.2,0
81.9,2,0,0,0,32,18829.8,0
81.9,3,0,0,0,32,18179.5,0
82.4,1,0,0,0,32,15805.8,0
82.4,2,0,0,0,32,19004.7,0
82.4,3,0,0,0,32,18133.4,0
82.9,1,0,0,0,32,15372.2,0
82.9,2,0,0,0,32,19005.7,0
82.9,3,0,0,0,32,18322.4,0
83.4,1,0,0,0,32,15543.4,0
83.4,2,0,0,0,32,19119.8,0
83.4,3,0,0,0,32,17942.6,0
83.9,1,0,0,0,32,15311.7,0
83.9,2,0,0,0,32,19383.3,0
83.9,3,0,0,0,32,18261.2,0
84.4,1,0,0,0,32,15234.2,0
84.4,2,0,0,0,32,19119.8,0
84.4,3,0,0,0,32,18174.2,0
84.9,1,0,0,0,32,15403.7,0
84.9,2,0,0,0,32,18945.7,0
84.9,3,0,0,0,32,17902,0
85.4,1,0,0,0,32,15329.8,0
85.4,2,0,0,0,32,18644.7,0
85.4,3,0,0,0,32,18510.4,0
85.9,1,0,0,0,32,15220.1,0
85.9,2,0,0,0,32,18507.4,0
85.9,3,0,0,0,32,18646,0
86.4,1,0,0,0,32,15109.4,0
86.4,2,0,0,0,32,18344.6,0
86.4,3,0,0,0,32,18630.6,0
86.9,1,0,0,0,32,15060,0
86.9,2,0,0,0,32,18612.2,0
86.9,3,0,0,0,32,18704.9,0
87.4,1,0,0,0,32,14958.8,0
87.4,2,0,0,0,32,18655.3,0
87.4,3,0,0,0,32,18465,0
87.9,1,0,0,0,32,15061.8,0
87.9,2,0,0,0,32,18949.8,0
87.9,3,0,0,0,32,18502.1,0
88.4,1,0,0,0,32,15356.2,0
88.4,2,0,0,0,32,18656.6,0
88.4,3,0,0,0,32,18704.9,0
88.9,1,0,0,0,32,15567.8,0
88.9,2,0,0,0,32,19170.2,0
88.9,3,0,0,0,32,18548.3,0
89.4,1,0,0,0,32,15755.4,0
89.4,2,0,0,0,32,19437.5,0
89.4,3,0,0,0,32,18519,0
89.9,1,0,0,0,32,15824.2,0
89.9,2,0,0,0,32,19595,0
89.9,3,0,0,0,32,18099.7,0
90.4,1,0,0,0,32,15738.2,0
90.4,2,0,0,0,32,19184.3,0
90.4,3,0,0,0,32,17723.9,0
90.9,1,0,0,0,32,16325.2,0
90.9,2,0,0,0,32,18833,0
90.9,3,0,0,0,32,18053,0
91.4,1,0,0,0,32,15988.6,0
91.4,2,0,0,0,32,19214.7,0
91.4,3,0,0,0,32,17950.8,0
91.9,1,0,0,0,32,16180.4,0
91.9,2,0,0,0,32,19191.8,0
91.9,3,0,0,0,32,18471.1,0
92.4,1,0,0,0,32,16282.2,0
92.4,2,0,0,0,32,18802,0
92.4,3,0,0,0,32,18364.6,0
92.9,1,0,0,0,32,16683.6,0
92.9,2,0,0,0,32,19130.2,0
92.9,3,0,0,0,32,17747.6,0
93.4,1,0,0,0,32,16265.2,0
93.4,2,0,0,0,32,18733.9,0
93.4,3,0,0,0,32,18088.2,0
93.9,1,0,0,0,32,16563,0
93.9,2,0,0,0,32,18883.4,0
93.9,3,0,0,0,32,17794,0
94.4,1,0,0,0,32,16709.8,0
94.4,2,0,0,0,32,18477.8,0
94.4,3,0,0,0,32,17631.5,0
94.9,1,0,0,0,32,16609.4,0
94.9,2,0,0,0,32,18434,0
94.9,3,0,0,0,32,17614.2,0
95.4,1,0,0,0,32,16311.4,0
95.4,2,0,0,0,32,18793.6,0
95.4,3,0,0,0,32,17582.8,0
95.9,1,0,0,0,32,16394.6,0
95.9,2,0,0,0,32,18595.8,0
95.9,3,0,0,0,32,17795.2,0
96.4,1,0,0,0,32,16820.1,0
96.4,2,0,0,0,32,18752.6,0
96.4,3,0,0,0,32,17769.7,0
96.9,1,0,0,0,32,16848.6,0
96.9,2,0,0,0,32,18465.1,0
96.9,3,0,0,0,32,17525.9,0
97.4,1,0,0,0,32,17095.2,0
97.4,2,0,0,0,32,18338.4,0
97.4,3,0,0,0,32,18242.1,0
97.9,1,0,0,0,32,16766.1,0
97.9,2,0,0,0,32,18393.6,0
97.9,3,0,0,0,32,17806.2,0
98.4,1,0,0,0,32,16772.8,0
98.4,2,0,0,0,32,18200.5,0
98.4,3,0,0,0,32,17555,0
98.9,1,0,0,0,32,17103.5,0
98.9,2,0,0,0,32,18209.2,0
98.9,3,0,0,0,32,17724.9,0
99.4,1,0,0,0,32,16930.6,0
99.4,2,0,0,0,32,18014.6,0
99.4,3,0,0,0,32,17801.8,0
99.9,1,0,0,0,32,16993,0
99.9,2,0,0,0,32,17714.2,0
99.9,3,0,0,0,32,17926.1,0
100.4,1,0,0,0,32,16569,0
100.4,2,0,0,0,32,17723.5,0
100.4,3,0,0,0,32,17475.1,0
100.9,1,0,0,0,32,16714.6,0
100.9,2,0,0,0,32,17515.9,0
100.9,3,0,0,0,32,18385.5,0
101.4,1,0,0,0,32,16711.4,0
101.4,2,0,0,0,32,17389.7,0
101.4,3,0,0,0,32,18209.2,0
101.9,1,0,0,0,32,16699.4,0
101.9,2,0,0,0,32,17021.2,0
101.9,3,0,0,0,32,18937.4,0
102.4,1,0,0,0,32,16355.4,0
102.4,2,0,0,0,32,17219,0
102.4,3,0,0,0,32,18533.1,0
102.9,1,0,0,0,32,16924.7,0
102.9,2,0,0,0,32,16908.7,0
102.9,3,0,0,0,32,18418.3,0
103.4,1,0,0,0,32,16702,0
103.4,2,0,0,0,32,16438.4,0
103.4,3,0,0,0,32,18720.1,0
103.9,1,0,0,0,32,16145,0
103.9,2,0,0,0,32,16658.1,0
103.9,3,0,0,0,32,19017.7,0
104.4,1,0,0,0,32,16224.3,0
104.4,2,0,0,0,32,16626.1,0
104.4,3,0,0,0,32,18856.7,0
104.9,1,0,0,0,32,16007,0
104.9,2,0,0,0,32,16663.5,0
104.9,3,0,0,0,32,18651.3,0
105.4,1,0,0,0,32,16074.7,0
105.4,2,0,0,0,32,16770.7,0
105.4,3,0,0,0,32,18535,0
105.9,1,0,0,0,32,16370.8,0
105.9,2,0,0,0,32,16386.3,0
105.9,3,0,0,0,32,18643.8,0
106.4,1,0,0,0,32,16009.8,0
106.4,2,0,0,0,32,16462.5,0
106.4,3,0,0,0,32,18815.8,0
106.9,1,0,0,0,32,16207,0
106.9,2,0,0,0,32,16523.7,0
106.9,3,0,0,0,32,18664,0
107.4,1,0,0,0,32,15316.2,0
107.4,2,0,0,0,32,18528.9,0
107.4,3,0,0,0,32,18111.3,0
107.9,1,0,0,0,32,15115.2,0
107.9,2,0,0,0,32,18403.6,0
107.9,3,0,0,0,32,17755.4,0
108.4,1,0,0,0,32,16595,0
108.4,2,0,0,0,32,19701.1,0
108.4,3,0,0,0,32,16959.3,0
108.9,1,0,0,0,32,16227.1,0
108.9,2,0,0,0,32,19446,0
108.9,3,0,0,0,32,16652.9,0
109.4,1,0,0,0,32,16342.1,0
109.4,2,0,0,0,32,19293.2,0
109.4,3,0,0,0,32,16671.2,0
109.9,1,0,0,0,32,16285.3,0
109.9,2,0,0,0,32,19562.6,0
