43.6,1432,0.878544,0.739856,1.27042,0,0.0471405
43.7,1433,0.864952,0.751376,1.26037,0,0.0471405
43.8,1434,0.865496,0.71552,1.27766,0,0.0471405
43.9,1435,0.8638,0.756776,1.24261,0,0.0471405
44,1436,0.855576,0.738104,1.27664,0,0.0471405
44.1,1437,0.872512,0.728808,1.28006,0,0.0471405
44.2,1438,0.872856,0.718904,1.25804,0,0.0471405
44.3,1439,0.857552,0.722224,1.25728,0,0.0471405
44.4,1440,0.880832,0.703552,1.27052,0,0.0471405
44.5,1441,0.847224,0.704456,1.26591,0,0.0471405
44.6,1442,0.872496,0.697176,1.26722,0,0.0471405
44.7,1443,0.861112,0.7286,1.26034,0,0.0471405
44.8,1444,0.873272,0.705288,1.27013,0,0.0471405
44.9,1445,0.847224,0.720472,1.2577,0,0.0471405
45,1446,0.87684,0.68064,1.25923,0,0.0471405
45.1,1447,0.87248,0.718968,1.26722,0,0.0471405
45.2,1448,0.843904,0.700704,1.26356,0,0.0471405
45.3,1449,0.831728,0.706624,1.27448,0,0.0471405
45.4,1450,0.841272,0.71936,1.2264,0,0.0471405
45.5,1451,0.851264,0.715312,1.2139,0,0.0471405
45.6,1452,0.854256,0.70528,1.22619,0,0.0471405
45.7,1453,0.869056,0.720712,1.21532,0,0.0471405
45.8,1454,0.848256,0.7144,1.21208,0,0.0471405
45.9,1455,0.867216,0.714648,1.21894,0,0.0471405
46,1456,0.867232,0.707624,1.23257,0,0.0471405
46.1,1457,0.864344,0.722936,1.21531,0,0.0471405
46.2,1458,0.846088,0.715272,1.21208,0,0.0471405
46.3,1459,0.870104,0.723768,1.21894,0,0.0471405
46.4,1460,0.859992,0.727616,1.21207,0,0.0471405
46.5,1461,0.855632,0.69344,1.23581,0,0.0471405
46.6,1462,0.85732,0.727624,1.21208,0,0.0471405
46.7,1463,0.85416,0.701464,1.21894,0,0.0471405
46.8,1464,0.88464,0.716744,1.21208,0,0.0471405
46.9,1465,0.837376,0.722296,1.2017,0,0.0471405
47,1466,0.859984,0.727624,1.17641,0,0.0471405
47.1,1467,0.870112,0.739656,1.18662,0,0.0471405
47.2,1468,0.86868,0.784632,1.18038,0,0.0471405
