3.1,1027,2,0.00658339,0.00658339,0.749727,0.751993,0.00226659,34.9989,35.008,11,11,0,0.980165,0.935797,0.044368,0,1,1,0
3.1,1027,3,0.00383721,0.00383721,0.678524,0.679991,0.00146788,34.7141,34.72,9,9,0,1.2337,1.19415,0.039544,0,1,1,0
3.2,1028,1,0.00430371,0.00430371,0.780446,0.780623,0.000177205,35.1218,35.1225,10,10,0,0.759019,0.780851,0.021832,0,1,1,0
3.2,1028,2,0.00904286,0.00904286,0.752058,0.749727,0.00233155,35.0082,34.9989,11,11,0,0.935797,1.00176,0.06596,0,1,1,0
3.2,1028,3,0.00400313,0.00400313,0.680045,0.678524,0.00152159,34.7202,34.7141,9,9,0,1.19415,1.2353,0.041152,0,1,1,0
3.3,1029,1,0.00359014,0.00359014,0.780701,0.780446,0.000255346,35.1228,35.1218,10,10,0,0.780851,0.764555,0.016296,0,1,1,0
3.3,1029,2,0.00840241,0.00840241,0.75062,0.752058,0.0014382,35.0025,35.0082,11,11,0,1.00176,0.941661,0.060096,0,1,1,0
3.3,1029,3,0.000162981,0.000162981,0.680874,0.680045,0.000829279,34.7235,34.7202,9,9,0,1.2353,1.2425,0.0072,0,1,1,1
3.4,1030,1,0.000103155,0.000103155,0.78069,0.780701,1.12653e-05,35.1228,35.1228,10,10,0,0.764555,0.763755,0.0008,0,1,1,1
3.4,1030,2,0.0118113,0.0118113,0.74995,0.75062,0.000670552,34.9998,35.0025,11,11,0,0.941661,1.02398,0.08232,0,1,1,0
3.4,1030,3,0.0140918,0.0140918,0.671226,0.680874,0.00964803,34.6849,34.7235,9,9,0,1.2425,1.15868,0.083824,0,1,1,0
3.5,1031,1,0.00361053,0.00361053,0.780223,0.78069,0.000467122,35.1209,35.1228,10,10,0,0.763755,0.786003,0.022248,0,1,1,0
3.5,1031,2,0.0035308,0.0035308,0.7521,0.74995,0.00214988,35.0084,34.9998,11,11,0,1.02398,1.00026,0.02372,0,1,1,0
3.5,1031,3,0.0140494,0.0140494,0.681868,0.671226,0.0106413,34.7275,34.6849,9,9,0,1.15868,1.2497,0.091016,0,1,1,0
3.6,1032,1,0.00432096,0.00432096,0.780612,0.780223,0.000389278,35.1224,35.1209,10,10,0,0.786003,0.758243,0.02776,0,1,1,0
3.6,1032,2,0.00687861,0.00687861,0.746274,0.7521,0.00582594,34.9851,35.0084,11,11,0,1.00026,0.920357,0.079904,0,1,1,0
3.6,1032,3,0.0119638,0.0119638,0.672415,0.681868,0.00945276,34.6897,34.7275,9,9,0,1.2497,1.16369,0.086008,0,1,1,0
3.7,1033,1,0.00357562,0.00357562,0.779822,0.780612,0.000790358,35.1193,35.1224,10,10,0,0.758243,0.794731,0.036488,0,1,1,0
3.7,1033,2,0.00850061,0.00850061,0.751058,0.746274,0.00478476,35.0042,34.9851,11,11,0,0.920357,1.01392,0.09356,0,1,1,0
3.7,1033,3,0.0119724,0.0119724,0.680475,0.672415,0.00806028,34.7219,34.6897,9,9,0,1.16369,1.23898,0.075288,0,1,1,0
3.8,1034,1,0.00391621,0.00391621,0.781058,0.779822,0.0012362,35.1242,35.1193,10,10,0,0.794731,0.752331,0.0424,0,1,1,0
3.8,1034,2,0.00932409,0.00932409,0.750671,0.751058,0.000387192,35.0027,35.0042,11,11,0,1.01392,0.944501,0.069416,0,1,1,0
3.8,1034,3,0.00333087,0.00333087,0.679197,0.680475,0.00127786,34.7168,34.7219,9,9,0,1.23898,1.20394,0.035032,0,1,1,0
3.9,1035,1,0.000476737,0.000476737,0.780627,0.781058,0.000430942,35.1225,35.1242,10,10,0,0.752331,0.759299,0.006968,0,1,1,1
3.9,1035,2,0.0185431,0.0185431,0.745718,0.750671,0.00495356,34.9829,35.0027,11,11,0,0.944501,1.05667,0.112168,0,1,1,0
3.9,1035,3,0.00423101,0.00423101,0.675598,0.679197,0.00359964,34.7024,34.7168,9,9,0,1.20394,1.17806,0.025888,0,1,1,0
4,1036,1,0.00425042,0.00425042,0.780258,0.780627,0.000369012,35.121,35.1225,10,10,0,0.759299,0.785235,0.025936,0,1,1,0
